,Rooms,Bedroom2,Bathroom,BuildingArea,Landsize,Regionname,Price
4113,4,4,2,151.96764988779805,627,Western Metropolitan,1275000.0
4114,3,3,2,156.0,216,Western Metropolitan,842500.0
4115,4,4,2,193.0,313,Western Metropolitan,1345000.0
4116,1,1,1,41.0,0,Western Metropolitan,265000.0
4117,2,2,1,95.0,345,Western Metropolitan,849000.0
4118,3,3,1,159.0,526,Western Metropolitan,1425000.0
4119,3,3,2,287.0,310,Western Metropolitan,1345000.0
4120,2,3,1,54.0,0,Western Metropolitan,330000.0
4121,4,4,2,145.0,67,Western Metropolitan,726000.0
4122,3,3,2,222.0,283,Western Metropolitan,1250000.0
4123,3,3,2,152.0,156,Western Metropolitan,870000.0
4124,2,2,1,151.96764988779805,133,Western Metropolitan,801000.0
4125,3,3,2,203.0,596,Western Metropolitan,1725000.0
4126,1,1,1,151.96764988779805,0,Western Metropolitan,415000.0
4127,3,3,1,151.96764988779805,0,Western Metropolitan,650000.0
4128,2,2,1,81.0,166,Western Metropolitan,600000.0
4129,4,4,2,164.0,441,Western Metropolitan,1505000.0
4130,3,3,2,143.0,271,Western Metropolitan,850000.0
4131,1,1,1,45.0,0,Western Metropolitan,292000.0
4132,2,2,1,151.96764988779805,435,Western Metropolitan,956000.0
4133,5,4,1,155.0,739,Western Metropolitan,1740000.0
4134,3,3,2,151.96764988779805,222,Western Metropolitan,1683000.0
4135,2,2,2,151.96764988779805,159,Western Metropolitan,574000.0
4136,2,2,1,65.0,0,Western Metropolitan,470000.0
4137,3,3,2,145.0,217,Western Metropolitan,1130000.0
4138,2,2,1,151.96764988779805,217,Western Metropolitan,730000.0
4139,2,2,1,151.96764988779805,0,Western Metropolitan,831000.0
4140,3,3,3,132.0,325,Western Metropolitan,930000.0
4141,3,2,1,151.96764988779805,207,Western Metropolitan,800000.0
4142,3,3,1,151.96764988779805,502,Western Metropolitan,1111000.0
4143,2,2,1,151.96764988779805,339,Western Metropolitan,900000.0
4144,2,3,1,151.96764988779805,219,Western Metropolitan,822500.0
4145,4,3,2,151.96764988779805,595,Western Metropolitan,1400000.0
4146,1,1,1,50.0,0,Western Metropolitan,336000.0
4147,2,2,2,120.0,239,Western Metropolitan,800000.0
4148,3,3,1,143.0,834,Southern Metropolitan,1224000.0
4149,3,3,1,151.96764988779805,771,Southern Metropolitan,1020000.0
4150,3,3,2,150.0,573,Southern Metropolitan,1000000.0
4151,1,1,1,51.0,106,Southern Metropolitan,380500.0
4152,4,4,3,4.0,443,Southern Metropolitan,930000.0
4153,3,3,2,160.0,784,Southern Metropolitan,1090000.0
4154,4,4,2,16.0,609,Southern Metropolitan,947500.0
4155,3,3,1,165.0,695,Southern Metropolitan,836000.0
4156,3,3,2,180.0,653,Southern Metropolitan,1417250.0
4157,3,3,1,119.0,623,Southern Metropolitan,980000.0
4158,3,3,1,151.96764988779805,690,Southern Metropolitan,1110000.0
4159,2,2,1,75.0,649,Southern Metropolitan,950000.0
4160,4,4,2,242.0,318,Southern Metropolitan,1140000.0
4161,3,3,2,123.0,164,Southern Metropolitan,750000.0
4162,3,3,1,151.96764988779805,313,Southern Metropolitan,931000.0
4163,4,4,3,159.0,581,Southern Metropolitan,1000000.0
4164,2,2,1,151.96764988779805,1202,Southern Metropolitan,655000.0
4165,4,4,2,214.0,696,Southern Metropolitan,1200000.0
4166,3,3,1,112.0,603,Southern Metropolitan,987000.0
4167,3,3,2,104.0,534,Southern Metropolitan,937000.0
4168,4,4,2,218.0,720,Southern Metropolitan,1426000.0
4169,4,4,3,188.0,272,Southern Metropolitan,1016000.0
4170,3,3,2,151.96764988779805,312,Southern Metropolitan,910000.0
4171,4,4,2,151.96764988779805,807,Southern Metropolitan,1385000.0
4172,3,3,2,151.96764988779805,169,Southern Metropolitan,785000.0
4173,3,2,2,133.0,558,Southern Metropolitan,901000.0
4174,4,4,3,171.0,743,Southern Metropolitan,1300000.0
4175,3,2,1,121.0,576,Southern Metropolitan,975000.0
4176,4,4,2,140.0,603,Southern Metropolitan,1070000.0
4177,2,2,1,79.0,83,Southern Metropolitan,639000.0
4178,2,2,1,68.0,180,Southern Metropolitan,605000.0
4179,3,3,1,115.0,593,Southern Metropolitan,960000.0
4180,3,3,2,137.0,374,Southern Metropolitan,725000.0
4181,3,2,1,151.96764988779805,601,Southern Metropolitan,981000.0
4182,3,3,1,151.96764988779805,650,Southern Metropolitan,975000.0
4183,3,3,2,107.0,261,Southern Metropolitan,800000.0
4184,4,4,1,151.96764988779805,592,Southern Metropolitan,921000.0
4185,3,3,2,152.0,472,Southern Metropolitan,917000.0
4186,3,3,1,114.0,698,Southern Metropolitan,890000.0
4187,3,3,2,160.0,1660,Southern Metropolitan,1008000.0
4188,2,2,1,97.0,756,Southern Metropolitan,1191000.0
4189,4,4,1,151.96764988779805,638,Southern Metropolitan,1130000.0
4190,2,2,1,101.0,209,Southern Metropolitan,776000.0
4191,4,3,1,161.0,688,Southern Metropolitan,1035000.0
4192,3,3,1,151.96764988779805,653,Southern Metropolitan,920000.0
4193,4,4,2,199.0,588,Southern Metropolitan,1160000.0
4194,3,3,1,151.96764988779805,538,Southern Metropolitan,825000.0
4195,3,3,2,151.96764988779805,0,Southern Metropolitan,800000.0
4196,1,1,1,43.0,0,Southern Metropolitan,240000.0
4197,4,3,2,187.0,220,Southern Metropolitan,1105000.0
4198,3,3,2,195.0,301,Western Metropolitan,1025000.0
4199,3,2,1,100.0,281,Western Metropolitan,826000.0
4200,3,3,2,176.0,194,Western Metropolitan,900000.0
4201,3,3,2,179.0,283,Western Metropolitan,962000.0
4202,2,2,1,73.0,244,Western Metropolitan,800000.0
4203,3,3,2,151.96764988779805,0,Western Metropolitan,785000.0
4204,4,4,1,108.0,329,Western Metropolitan,710000.0
4205,3,3,2,151.96764988779805,296,Western Metropolitan,920000.0
4206,4,3,2,172.0,379,Western Metropolitan,940000.0
4207,3,2,2,102.0,178,Western Metropolitan,655800.0
4208,4,4,3,165.0,233,Western Metropolitan,1082000.0
4209,3,3,1,144.0,546,Western Metropolitan,1210000.0
4210,3,3,1,111.0,557,Western Metropolitan,880000.0
4211,1,1,1,50.0,0,Western Metropolitan,335000.0
4212,4,4,1,159.0,757,Western Metropolitan,1260000.0
4213,3,3,2,195.0,2522,Western Metropolitan,1400000.0
4214,3,3,1,118.0,316,Western Metropolitan,995000.0
4215,4,4,1,151.96764988779805,766,Western Metropolitan,1380000.0
4216,3,3,2,151.96764988779805,311,Western Metropolitan,1220000.0
4217,3,3,1,151.96764988779805,185,Western Metropolitan,785000.0
4218,2,2,1,94.0,402,Western Metropolitan,962000.0
4219,4,3,3,195.0,217,Western Metropolitan,860000.0
4220,5,5,3,151.96764988779805,681,Western Metropolitan,1220000.0
4221,3,3,1,151.96764988779805,307,Western Metropolitan,930000.0
4222,3,3,2,151.96764988779805,343,Western Metropolitan,930000.0
4223,3,3,2,138.0,0,Western Metropolitan,800000.0
4224,3,3,1,112.0,357,Western Metropolitan,1305000.0
4225,3,3,1,130.0,600,Western Metropolitan,1060000.0
4226,2,2,1,65.0,0,Western Metropolitan,485000.0
4227,3,3,2,151.96764988779805,224,Western Metropolitan,950000.0
4228,2,2,1,151.96764988779805,264,Western Metropolitan,910000.0
4229,3,3,1,84.0,390,Western Metropolitan,810000.0
4230,3,3,1,151.96764988779805,363,Western Metropolitan,776000.0
4231,3,3,1,151.96764988779805,501,Western Metropolitan,1002500.0
4232,3,3,1,157.0,647,Western Metropolitan,807500.0
4233,2,1,1,151.96764988779805,574,Western Metropolitan,1120000.0
4234,3,2,2,151.96764988779805,281,Western Metropolitan,950000.0
4235,4,4,3,233.0,425,Western Metropolitan,1620000.0
4236,3,3,1,118.0,221,Western Metropolitan,923000.0
4237,2,2,1,136.0,470,Western Metropolitan,1030000.0
4238,3,3,2,125.0,284,Western Metropolitan,1046000.0
4239,3,3,1,151.96764988779805,268,Western Metropolitan,716000.0
4240,2,2,2,127.0,213,Western Metropolitan,740000.0
4241,4,3,1,151.0,619,Western Metropolitan,970000.0
4242,3,3,2,162.0,0,Western Metropolitan,735000.0
4243,2,2,1,151.96764988779805,451,Western Metropolitan,762000.0
4244,2,2,1,63.0,0,Western Metropolitan,485000.0
4245,3,3,1,145.0,453,Western Metropolitan,950000.0
4246,4,4,2,153.0,458,Western Metropolitan,1280000.0
4247,4,3,2,198.0,299,Western Metropolitan,1040000.0
4248,2,2,1,380.0,301,Western Metropolitan,922000.0
4249,5,3,3,293.0,803,Western Metropolitan,2415000.0
4250,4,4,1,163.0,0,Western Metropolitan,1115000.0
4251,3,3,2,151.96764988779805,575,Western Metropolitan,1675000.0
4252,3,3,1,111.0,767,Western Metropolitan,1176000.0
4253,4,5,2,185.0,774,Western Metropolitan,1265000.0
4254,2,1,1,106.0,343,Western Metropolitan,801000.0
4255,3,3,1,151.96764988779805,771,Western Metropolitan,1185000.0
4256,3,3,2,132.0,224,Western Metropolitan,770000.0
4257,3,3,2,151.96764988779805,288,Western Metropolitan,1200000.0
4258,3,3,2,158.0,348,Western Metropolitan,993000.0
4259,3,3,1,151.96764988779805,557,Western Metropolitan,901000.0
4260,2,2,1,62.0,149,Western Metropolitan,650000.0
4261,3,3,1,130.0,344,Western Metropolitan,891500.0
4262,4,4,2,151.96764988779805,757,Western Metropolitan,3420000.0
4263,3,3,1,104.0,322,Western Metropolitan,805000.0
4264,2,2,1,101.0,229,Western Metropolitan,680000.0
4265,4,4,3,151.96764988779805,221,Western Metropolitan,827500.0
4266,2,2,1,140.0,144,Western Metropolitan,793000.0
4267,3,3,1,151.96764988779805,450,Western Metropolitan,988000.0
4268,3,3,2,170.0,753,Western Metropolitan,747000.0
4269,3,3,1,151.96764988779805,531,Western Metropolitan,910000.0
4270,2,2,1,95.0,297,Western Metropolitan,896000.0
4271,2,2,1,90.0,168,Western Metropolitan,890000.0
4272,3,3,1,151.96764988779805,506,Western Metropolitan,1199000.0
4273,3,3,2,151.96764988779805,293,Western Metropolitan,1100000.0
4274,5,5,2,151.96764988779805,1017,Western Metropolitan,2015000.0
4275,4,4,3,188.0,278,Western Metropolitan,930000.0
4276,3,2,1,120.0,571,Western Metropolitan,1151000.0
4277,4,4,2,204.0,753,Western Metropolitan,820000.0
4278,2,2,1,151.96764988779805,190,Western Metropolitan,670000.0
4279,3,3,1,151.96764988779805,595,Western Metropolitan,1040000.0
4280,4,4,2,151.96764988779805,539,Western Metropolitan,1316000.0
4281,2,2,1,104.0,315,Western Metropolitan,816000.0
4282,3,4,2,190.0,487,Western Metropolitan,945000.0
4283,1,1,1,45.0,129,Western Metropolitan,643700.0
4284,2,2,1,109.0,255,Western Metropolitan,760000.0
4285,8,6,2,190.0,663,Western Metropolitan,881000.0
4286,3,3,2,168.0,360,Western Metropolitan,900000.0
4287,3,3,3,236.0,303,Western Metropolitan,830000.0
4288,3,3,2,151.96764988779805,274,Western Metropolitan,780000.0
4289,3,3,1,151.96764988779805,650,Western Metropolitan,1020000.0
4290,1,1,1,151.96764988779805,846,Western Metropolitan,1330000.0
4291,4,4,2,150.0,650,Western Metropolitan,1126000.0
4292,3,3,2,204.0,0,Western Metropolitan,1235000.0
4293,2,2,1,89.0,0,Western Metropolitan,457000.0
4294,2,2,2,113.0,217,Western Metropolitan,660000.0
4295,3,3,2,145.0,313,Western Metropolitan,770000.0
4296,3,3,2,151.96764988779805,347,Western Metropolitan,895500.0
4297,4,4,3,242.0,747,Western Metropolitan,1350000.0
4298,3,3,2,180.0,229,Western Metropolitan,820000.0
4299,2,2,1,151.96764988779805,237,Western Metropolitan,617500.0
4300,2,2,1,151.96764988779805,142,Western Metropolitan,490000.0
4301,3,3,2,151.96764988779805,0,Western Metropolitan,800000.0
4302,3,3,1,139.0,716,Western Metropolitan,991000.0
4303,3,3,2,167.0,320,Western Metropolitan,970000.0
4304,2,2,2,104.0,268,Western Metropolitan,657000.0
4305,3,3,2,140.0,317,Western Metropolitan,710000.0
4306,3,3,1,151.96764988779805,603,Western Metropolitan,840000.0
4307,3,3,1,151.96764988779805,822,Western Metropolitan,975000.0
4308,3,3,2,151.96764988779805,164,Western Metropolitan,600000.0
4309,4,4,3,151.96764988779805,321,Western Metropolitan,875000.0
4310,3,3,1,151.96764988779805,620,Western Metropolitan,785000.0
4311,3,3,2,180.0,374,Western Metropolitan,840000.0
4312,3,3,1,151.96764988779805,654,Western Metropolitan,1076000.0
4313,4,4,3,151.96764988779805,641,Western Metropolitan,850000.0
4314,5,4,2,290.0,650,Western Metropolitan,1400000.0
4315,4,3,3,162.0,539,Western Metropolitan,1080000.0
4316,3,3,1,151.96764988779805,653,Western Metropolitan,1065000.0
4317,3,3,2,151.96764988779805,403,Western Metropolitan,773000.0
4318,3,3,1,151.96764988779805,202,Western Metropolitan,700000.0
4319,3,3,2,151.96764988779805,198,Western Metropolitan,760000.0
4320,2,2,1,151.96764988779805,650,Western Metropolitan,1190000.0
4321,3,3,1,125.0,643,Western Metropolitan,1015000.0
4322,3,3,1,151.96764988779805,656,Western Metropolitan,875000.0
4323,3,3,1,151.96764988779805,650,Western Metropolitan,1020000.0
4324,3,3,1,151.96764988779805,275,Western Metropolitan,773000.0
4325,2,2,1,151.96764988779805,167,Western Metropolitan,522500.0
4326,3,3,1,151.96764988779805,655,Western Metropolitan,1100000.0
4327,2,2,1,151.96764988779805,646,Western Metropolitan,1007000.0
4328,4,4,3,225.0,0,Western Metropolitan,1245000.0
4329,3,3,2,151.96764988779805,653,Western Metropolitan,1155000.0
4330,3,3,1,151.96764988779805,256,Western Metropolitan,746000.0
4331,4,4,3,151.96764988779805,424,Western Metropolitan,1160000.0
4332,3,3,1,119.0,643,Western Metropolitan,1105000.0
4333,2,2,1,151.96764988779805,269,Western Metropolitan,591000.0
4334,3,3,1,151.96764988779805,645,Western Metropolitan,960000.0
4335,3,3,2,151.96764988779805,203,Western Metropolitan,815000.0
4336,4,4,3,276.0,310,Northern Metropolitan,2920000.0
4337,3,2,1,151.96764988779805,517,Northern Metropolitan,1635000.0
4338,1,1,1,151.96764988779805,0,Northern Metropolitan,491000.0
4339,2,2,1,65.0,0,Northern Metropolitan,540000.0
4340,1,1,1,151.96764988779805,0,Northern Metropolitan,340000.0
4341,2,2,1,64.0,0,Northern Metropolitan,726000.0
4342,3,3,1,129.0,83,Northern Metropolitan,1340000.0
4343,2,2,2,119.0,88,Northern Metropolitan,1105000.0
4344,2,2,1,0.0,215,Northern Metropolitan,841000.0
4345,2,2,1,74.0,0,Northern Metropolitan,528500.0
4346,2,2,1,151.96764988779805,0,Northern Metropolitan,585000.0
4347,2,2,1,151.96764988779805,0,Northern Metropolitan,645000.0
4348,1,1,1,55.0,1045,Northern Metropolitan,410000.0
4349,2,2,1,54.0,0,Northern Metropolitan,550000.0
4350,2,2,1,151.96764988779805,0,Northern Metropolitan,470000.0
4351,2,2,1,57.0,0,Northern Metropolitan,470000.0
4352,2,2,1,151.96764988779805,0,Northern Metropolitan,475000.0
4353,2,2,2,84.0,0,Northern Metropolitan,640000.0
4354,4,3,2,151.96764988779805,246,Northern Metropolitan,1330000.0
4355,2,2,2,98.0,0,Northern Metropolitan,720000.0
4356,2,2,1,151.96764988779805,0,Northern Metropolitan,888000.0
4357,3,3,2,139.0,97,Northern Metropolitan,1325000.0
4358,1,1,1,52.0,0,Northern Metropolitan,368000.0
4359,3,3,2,151.96764988779805,67,Northern Metropolitan,1300000.0
4360,2,2,1,71.0,1588,Northern Metropolitan,450000.0
4361,3,3,2,150.0,118,Northern Metropolitan,1385000.0
4362,2,2,2,120.0,584,Northern Metropolitan,990000.0
4363,2,2,1,151.96764988779805,0,Northern Metropolitan,440000.0
4364,2,2,1,84.0,0,Northern Metropolitan,606000.0
4365,1,1,1,60.0,0,Northern Metropolitan,450000.0
4366,3,2,1,93.0,232,Northern Metropolitan,1470000.0
4367,2,2,1,151.96764988779805,0,Northern Metropolitan,591500.0
4368,2,2,2,151.96764988779805,0,Northern Metropolitan,1300000.0
4369,2,2,2,100.0,109,Northern Metropolitan,1010000.0
4370,2,2,1,106.0,161,Northern Metropolitan,1266000.0
4371,2,2,1,69.0,0,Northern Metropolitan,620000.0
4372,2,2,1,151.96764988779805,0,Northern Metropolitan,540000.0
4373,2,2,2,151.96764988779805,146,Northern Metropolitan,1200000.0
4374,2,2,1,75.0,0,Northern Metropolitan,630000.0
4375,2,2,1,68.0,2300,Northern Metropolitan,560000.0
4376,2,2,2,151.96764988779805,55,Northern Metropolitan,800000.0
4377,2,2,2,96.0,0,Northern Metropolitan,665500.0
4378,2,2,1,65.0,1004,Northern Metropolitan,550055.0
4379,1,1,1,43.0,649,Northern Metropolitan,358000.0
4380,1,1,1,45.0,0,Northern Metropolitan,320000.0
4381,3,3,2,170.0,61,Northern Metropolitan,1000000.0
4382,2,2,1,85.0,0,Northern Metropolitan,598000.0
4383,2,2,2,2.0,0,Northern Metropolitan,950000.0
4384,3,3,2,151.96764988779805,64,Northern Metropolitan,1065000.0
4385,2,2,1,73.0,111,Northern Metropolitan,885000.0
4386,2,2,1,1.0,0,Northern Metropolitan,587134.0
4387,2,2,1,108.0,245,Northern Metropolitan,1286000.0
4388,3,3,1,125.0,215,Northern Metropolitan,1200000.0
4389,3,3,2,188.0,286,Northern Metropolitan,1382500.0
4390,2,2,2,151.96764988779805,0,Northern Metropolitan,630000.0
4391,4,4,2,179.0,464,Northern Metropolitan,1600000.0
4392,3,3,2,151.96764988779805,267,Northern Metropolitan,1310000.0
4393,2,2,1,151.96764988779805,140,Northern Metropolitan,1035000.0
4394,3,3,2,151.96764988779805,613,Northern Metropolitan,1980000.0
4395,2,2,1,151.96764988779805,0,Northern Metropolitan,592000.0
4396,3,3,1,151.96764988779805,520,Northern Metropolitan,1335000.0
4397,3,3,1,160.0,247,Northern Metropolitan,1710000.0
4398,4,4,1,151.96764988779805,484,Northern Metropolitan,1590000.0
4399,6,6,2,257.0,772,Northern Metropolitan,2000000.0
4400,2,2,2,69.0,0,Northern Metropolitan,583000.0
4401,2,2,1,151.96764988779805,1882,Northern Metropolitan,418000.0
4402,3,3,1,151.96764988779805,213,Northern Metropolitan,860000.0
4403,2,2,2,100.0,55,Northern Metropolitan,650000.0
4404,4,4,2,218.0,415,Northern Metropolitan,1700000.0
4405,2,2,1,126.0,607,Northern Metropolitan,1575000.0
4406,2,2,1,73.0,191,Northern Metropolitan,950000.0
4407,3,3,1,101.0,472,Northern Metropolitan,1655000.0
4408,4,4,1,151.96764988779805,608,Northern Metropolitan,1950000.0
4409,4,2,1,151.96764988779805,314,Northern Metropolitan,905000.0
4410,3,3,2,156.0,259,Northern Metropolitan,1255000.0
4411,2,2,1,151.96764988779805,0,Northern Metropolitan,601000.0
4412,2,2,1,115.0,347,Northern Metropolitan,1020000.0
4413,1,1,1,55.0,0,Northern Metropolitan,435000.0
4414,2,2,1,78.0,136,Northern Metropolitan,790000.0
4415,3,2,1,151.96764988779805,497,Northern Metropolitan,990000.0
4416,2,2,1,65.0,0,Northern Metropolitan,605000.0
4417,4,4,2,151.96764988779805,440,Northern Metropolitan,2270000.0
4418,1,1,1,41.0,0,Northern Metropolitan,385000.0
4419,2,2,1,151.96764988779805,367,Northern Metropolitan,900000.0
4420,4,4,1,151.96764988779805,0,Northern Metropolitan,1340000.0
4421,3,3,2,151.96764988779805,379,Northern Metropolitan,1300000.0
4422,4,4,2,151.96764988779805,282,Northern Metropolitan,1310000.0
4423,2,4,1,151.96764988779805,238,Northern Metropolitan,1112000.0
4424,2,2,1,151.96764988779805,229,Northern Metropolitan,910000.0
4425,3,3,3,151.96764988779805,55,Northern Metropolitan,830000.0
4426,4,4,1,151.96764988779805,0,Northern Metropolitan,2100000.0
4427,3,3,1,125.0,445,Northern Metropolitan,1190000.0
4428,3,3,1,108.0,184,Northern Metropolitan,865000.0
4429,4,5,2,186.0,573,Northern Metropolitan,2175000.0
4430,3,3,1,151.96764988779805,610,Northern Metropolitan,1085000.0
4431,1,1,1,39.0,0,Northern Metropolitan,312000.0
4432,1,1,1,151.96764988779805,0,Northern Metropolitan,320000.0
4433,2,2,1,92.0,225,Northern Metropolitan,890000.0
4434,5,4,3,331.0,490,Northern Metropolitan,2700000.0
4435,2,2,1,99.0,229,Northern Metropolitan,1101000.0
4436,3,3,1,151.96764988779805,380,Northern Metropolitan,926000.0
4437,3,3,1,106.0,158,Northern Metropolitan,1050000.0
4438,3,3,1,124.0,178,Northern Metropolitan,1010000.0
4439,5,5,2,151.96764988779805,692,Northern Metropolitan,2155000.0
4440,2,2,1,151.96764988779805,0,Northern Metropolitan,430000.0
4441,3,3,1,174.0,522,Northern Metropolitan,1900000.0
4442,2,2,1,102.0,190,Northern Metropolitan,888000.0
4443,2,2,1,97.0,354,Northern Metropolitan,1020000.0
4444,3,2,3,151.96764988779805,425,Northern Metropolitan,1160000.0
4445,2,2,1,106.0,174,Northern Metropolitan,844000.0
4446,3,2,3,151.96764988779805,448,Northern Metropolitan,1860000.0
4447,3,3,1,151.96764988779805,401,Northern Metropolitan,1676000.0
4448,3,3,2,138.0,608,Northern Metropolitan,900000.0
4449,3,3,1,135.0,328,Northern Metropolitan,1300000.0
4450,3,3,1,119.0,150,Northern Metropolitan,810000.0
4451,2,2,1,109.0,0,Northern Metropolitan,701000.0
4452,1,1,1,151.96764988779805,0,Northern Metropolitan,410000.0
4453,2,2,1,120.0,314,Northern Metropolitan,1255000.0
4454,2,2,1,76.0,120,Northern Metropolitan,665000.0
4455,2,2,2,120.0,152,Northern Metropolitan,1085000.0
4456,3,3,1,143.0,899,Northern Metropolitan,2315000.0
4457,2,2,1,93.0,453,Northern Metropolitan,1170000.0
4458,2,2,1,151.96764988779805,0,Northern Metropolitan,875000.0
4459,3,3,1,143.0,407,Northern Metropolitan,1715000.0
4460,3,3,1,151.96764988779805,302,Northern Metropolitan,1396500.0
4461,1,1,1,40.0,0,Northern Metropolitan,422000.0
4462,3,3,1,131.0,304,Northern Metropolitan,1474000.0
4463,3,3,2,151.96764988779805,165,Northern Metropolitan,1340000.0
4464,3,3,1,151.96764988779805,279,Northern Metropolitan,980000.0
4465,2,2,1,102.0,243,Northern Metropolitan,1035000.0
4466,2,2,1,65.0,0,Northern Metropolitan,460000.0
4467,3,2,2,180.0,403,Northern Metropolitan,1760000.0
4468,3,3,1,151.96764988779805,274,Northern Metropolitan,975000.0
